customer_id,city,country,age,age_category,yearly_income,gender,total_children,education,occupation
9199,Anacortes,USA,82,>75,$10K - $30K,F,2,Partial High School,Skilled Manual
9200,Spokane,USA,75,>75,$10K - $30K,F,4,Partial High School,Manual
9201,Daly City,USA,44,36 - 50,$10K - $30K,F,0,Partial High School,Manual
9202,Daly City,USA,75,>75,$30K - $50K,M,2,Partial College,Skilled Manual
9203,Grossmont,USA,35,>75,$50K - $70K,M,4,Bachelors Degree,Management
9204,Newport Beach,USA,29,26 - 35,$50K - $70K,M,1,Bachelors Degree,Management
9205,Sedro Woolley,USA,83,>75,$130K - $150K,M,4,High School Degree,Management
9206,Olympia,USA,21,17 - 25,$30K - $50K,M,3,High School Degree,Skilled Manual
9207,Shawnee,Canada,72,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual
9208,Burien,USA,43,36 - 50,$10K - $30K,F,5,High School Degree,Manual
9209,Torrance,USA,65,65 - 75,$50K - $70K,F,4,Bachelors Degree,Professional
9210,N. Vancouver,Canada,56,51 - 64,$10K - $30K,F,5,Partial High School,Skilled Manual
9211,San Carlos,USA,70,65 - 75,$70K - $90K,F,2,Graduate Degree,Professional
9212,Concord,USA,43,36 - 50,$10K - $30K,F,4,Partial High School,Skilled Manual
9213,Lake Oswego,USA,80,>75,$70K - $90K,M,3,Bachelors Degree,Professional
9214,La Cruz,Mexico,66,65 - 75,$30K - $50K,M,3,High School Degree,Manual
9215,Richmond,Canada,31,26 - 35,$30K - $50K,F,3,High School Degree,Manual
9216,Seattle,USA,62,51 - 64,$50K - $70K,M,3,Bachelors Degree,Professional
9217,Bellflower,USA,57,51 - 64,$30K - $50K,F,5,High School Degree,Manual
9218,Bellflower,USA,38,36 - 50,$70K - $90K,F,3,Partial High School,Professional
9219,Novato,USA,24,17 - 25,$30K - $50K,M,3,High School Degree,Manual
9220,Guadalajara,Mexico,56,51 - 64,$10K - $30K,F,1,Partial High School,Manual
9221,Woodland Hills,USA,78,>75,$50K - $70K,M,0,Bachelors Degree,Professional
9222,Ladner,Canada,42,36 - 50,$70K - $90K,M,5,High School Degree,Professional
9223,Coronado,USA,61,51 - 64,$30K - $50K,M,4,High School Degree,Skilled Manual
9224,Olympia,USA,70,65 - 75,$30K - $50K,M,4,Partial High School,Manual
9225,Oregon City,USA,60,51 - 64,$30K - $50K,F,2,High School Degree,Skilled Manual
9226,Santa Anita,Mexico,77,>75,$10K - $30K,F,1,Partial High School,Skilled Manual
9227,Bellflower,USA,59,51 - 64,$10K - $30K,F,1,Partial High School,Manual
9228,Torrance,USA,70,65 - 75,$50K - $70K,F,2,Partial College,Clerical
9229,Concord,USA,75,>75,$70K - $90K,M,5,Bachelors Degree,Professional
9230,Marysville,USA,87,>75,$50K - $70K,F,3,Partial College,Clerical
9231,Lake Oswego,USA,20,17 - 25,$30K - $50K,F,4,Partial High School,Skilled Manual
9232,Royal Oak,Canada,19,17 - 25,$70K - $90K,M,2,Bachelors Degree,Professional
9233,El Cajon,USA,52,51 - 64,$70K - $90K,M,4,Partial High School,Professional
9234,Spring Valley,USA,39,36 - 50,$10K - $30K,F,1,Partial High School,Skilled Manual
9235,Mexico City,Mexico,75,>75,$50K - $70K,M,4,Bachelors Degree,Professional
9236,Lebanon,USA,63,51 - 64,$70K - $90K,M,0,Bachelors Degree,Professional
9237,Portland,USA,53,51 - 64,$50K - $70K,F,4,Bachelors Degree,Management
9238,Camacho,Mexico,43,36 - 50,$10K - $30K,M,2,Partial High School,Skilled Manual
9239,Long Beach,USA,30,26 - 35,$90K - $110K,M,0,Partial High School,Professional
9240,El Cajon,USA,77,>75,$30K - $50K,M,3,High School Degree,Skilled Manual
9241,Santa Anita,Mexico,24,17 - 25,$10K - $30K,M,1,Bachelors Degree,Professional
9242,Everett,USA,21,17 - 25,$30K - $50K,M,4,Bachelors Degree,Professional
9243,Tixapan,Mexico,29,26 - 35,$30K - $50K,M,4,Partial College,Skilled Manual
9244,Mexico City,Mexico,65,65 - 75,$10K - $30K,M,3,Partial High School,Skilled Manual
9245,Ballard,USA,68,65 - 75,$30K - $50K,M,4,High School Degree,Skilled Manual
9246,Haney,Canada,60,51 - 64,$150K +,M,4,High School Degree,Management
9247,Burien,USA,19,17 - 25,$30K - $50K,M,4,Partial College,Manual
9248,Marysville,USA,57,51 - 64,$50K - $70K,F,2,Bachelors Degree,Professional
9249,Merida,Mexico,57,51 - 64,$30K - $50K,F,2,High School Degree,Skilled Manual
9250,Shawnee,Canada,86,>75,$30K - $50K,F,2,High School Degree,Skilled Manual
9251,Lemon Grove,USA,78,>75,$90K - $110K,M,4,Partial High School,Professional
9252,Glendale,USA,22,17 - 25,$50K - $70K,M,3,Bachelors Degree,Professional
9253,Guadalajara,Mexico,50,>75,$90K - $110K,F,2,Graduate Degree,Management
9254,Marysville,USA,20,17 - 25,$50K - $70K,F,4,Bachelors Degree,Professional
9255,Langford,Canada,33,26 - 35,$130K - $150K,M,1,Partial High School,Professional
9256,Albany,USA,48,36 - 50,$30K - $50K,F,3,High School Degree,Manual
9257,Glendale,USA,33,26 - 35,$70K - $90K,M,3,Bachelors Degree,Management
9258,Langley,Canada,85,>75,$130K - $150K,M,5,Partial High School,Professional
9259,Palo Alto,USA,61,51 - 64,$30K - $50K,M,4,Partial College,Management
9260,Burlingame,USA,66,65 - 75,$50K - $70K,F,3,Bachelors Degree,Professional
9261,Pomona,USA,77,>75,$70K - $90K,M,2,Bachelors Degree,Professional
9262,Merida,Mexico,25,>75,$50K - $70K,M,3,Bachelors Degree,Management
9263,Spokane,USA,34,26 - 35,$30K - $50K,F,2,High School Degree,Skilled Manual
9264,Spring Valley,USA,28,26 - 35,$90K - $110K,F,4,Bachelors Degree,Professional
9265,San Jose,USA,54,51 - 64,$70K - $90K,F,2,Bachelors Degree,Professional
9266,San Gabriel,USA,67,65 - 75,$10K - $30K,F,2,Partial High School,Skilled Manual
9267,Mill Valley,USA,27,26 - 35,$10K - $30K,M,3,High School Degree,Skilled Manual
9268,Santa Fe,Mexico,79,>75,$10K - $30K,M,2,Partial High School,Manual
9269,Newport Beach,USA,75,>75,$10K - $30K,F,2,Partial High School,Manual
9270,Lake Oswego,USA,71,65 - 75,$10K - $30K,M,4,Partial High School,Skilled Manual
9271,Tacoma,USA,64,>75,$50K - $70K,M,5,Bachelors Degree,Management
9272,Everett,USA,35,>75,$30K - $50K,F,5,High School Degree,Skilled Manual
9273,Milwaukie,USA,58,51 - 64,$30K - $50K,M,4,High School Degree,Manual
9274,Metchosin,Canada,48,36 - 50,$150K +,F,5,Partial High School,Management
9275,Arcadia,USA,62,51 - 64,$10K - $30K,F,2,Partial High School,Skilled Manual
9276,Glendale,USA,23,17 - 25,$130K - $150K,F,4,Bachelors Degree,Management
9277,Burlingame,USA,72,65 - 75,$50K - $70K,M,3,Bachelors Degree,Professional
9278,Anacortes,USA,58,51 - 64,$50K - $70K,F,3,Bachelors Degree,Professional
9279,West Covina,USA,23,17 - 25,$50K - $70K,F,1,Bachelors Degree,Management
9280,Ladner,Canada,55,51 - 64,$10K - $30K,F,1,Partial High School,Skilled Manual
9281,Lemon Grove,USA,49,36 - 50,$10K - $30K,M,2,Partial High School,Skilled Manual
9282,Lemon Grove,USA,88,>75,$70K - $90K,M,4,Bachelors Degree,Professional
9283,San Andres,Mexico,86,>75,$30K - $50K,M,2,High School Degree,Manual
9284,Santa Cruz,USA,20,17 - 25,$30K - $50K,F,5,High School Degree,Manual
9285,Seattle,USA,54,51 - 64,$70K - $90K,M,0,Bachelors Degree,Professional
9286,Salem,USA,88,>75,$10K - $30K,M,5,Partial High School,Skilled Manual
9287,San Carlos,USA,37,36 - 50,$50K - $70K,M,4,Bachelors Degree,Professional
9288,Lemon Grove,USA,46,36 - 50,$70K - $90K,M,4,High School Degree,Professional
9289,Metchosin,Canada,25,>75,$90K - $110K,F,3,High School Degree,Management
9290,Richmond,USA,53,51 - 64,$10K - $30K,F,1,Partial High School,Manual
9291,Metchosin,Canada,35,>75,$50K - $70K,M,3,Bachelors Degree,Professional
9292,San Andres,Mexico,34,26 - 35,$30K - $50K,M,5,Partial College,Skilled Manual
9293,El Cajon,USA,39,36 - 50,$70K - $90K,F,1,High School Degree,Professional
9294,Richmond,Canada,63,51 - 64,$70K - $90K,M,0,High School Degree,Professional
9295,Novato,USA,66,65 - 75,$70K - $90K,M,2,High School Degree,Professional
9296,Bellingham,USA,84,>75,$70K - $90K,F,0,Bachelors Degree,Professional
9297,Salem,USA,47,36 - 50,$70K - $90K,F,1,High School Degree,Professional
9298,Langford,Canada,54,51 - 64,$30K - $50K,M,4,Partial College,Professional
9299,National City,USA,78,>75,$50K - $70K,F,2,Bachelors Degree,Professional
9300,Arcadia,USA,66,65 - 75,$10K - $30K,M,3,Partial High School,Skilled Manual
9301,Santa Anita,Mexico,56,51 - 64,$30K - $50K,F,5,Partial College,Manual
9302,Fremont,USA,58,51 - 64,$130K - $150K,M,1,Partial High School,Professional
9303,Seattle,USA,45,36 - 50,$30K - $50K,M,0,Partial High School,Manual
9304,Langley,Canada,22,17 - 25,$10K - $30K,M,4,Partial High School,Manual
9305,Bellingham,USA,38,36 - 50,$10K - $30K,M,0,Partial High School,Skilled Manual
9306,National City,USA,35,>75,$50K - $70K,M,4,Partial College,Clerical
9307,Lake Oswego,USA,43,36 - 50,$10K - $30K,M,3,Partial High School,Skilled Manual
9308,W. Linn,USA,80,>75,$30K - $50K,M,4,High School Degree,Manual
9309,Tacoma,USA,71,65 - 75,$10K - $30K,M,4,Partial High School,Skilled Manual
9310,Issaquah,USA,51,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual
9311,Mexico City,Mexico,22,17 - 25,$70K - $90K,F,3,Bachelors Degree,Professional
9312,San Jose,USA,59,51 - 64,$70K - $90K,M,1,Bachelors Degree,Professional
9313,Woodland Hills,USA,48,36 - 50,$30K - $50K,M,4,Partial College,Clerical
9314,Woodland Hills,USA,23,17 - 25,$130K - $150K,F,1,High School Degree,Professional
9315,Woodland Hills,USA,27,26 - 35,$130K - $150K,F,3,Partial College,Management
9316,Orizaba,Mexico,41,36 - 50,$50K - $70K,F,2,Bachelors Degree,Professional
9317,Marysville,USA,69,65 - 75,$10K - $30K,F,5,Partial High School,Manual
9318,Spokane,USA,38,36 - 50,$110K - $130K,M,1,Bachelors Degree,Professional
9319,Santa Anita,Mexico,52,51 - 64,$130K - $150K,F,4,Bachelors Degree,Professional
9320,Shawnee,Canada,67,65 - 75,$50K - $70K,M,0,Bachelors Degree,Professional
9321,Walla Walla,USA,51,51 - 64,$10K - $30K,M,2,Partial High School,Manual
9322,Ballard,USA,70,65 - 75,$90K - $110K,F,4,High School Degree,Professional
9323,Lynnwood,USA,46,36 - 50,$50K - $70K,F,1,Bachelors Degree,Management
9324,Port Orchard,USA,51,51 - 64,$110K - $130K,M,0,Bachelors Degree,Professional
9325,W. Linn,USA,62,51 - 64,$130K - $150K,M,1,Graduate Degree,Professional
9326,Colma,USA,80,>75,$10K - $30K,F,0,Partial High School,Skilled Manual
9327,Tacoma,USA,77,>75,$30K - $50K,M,5,Partial College,Management
9328,Burnaby,Canada,82,>75,$10K - $30K,M,1,Partial High School,Manual
9329,Berkeley,USA,39,36 - 50,$150K +,M,1,High School Degree,Professional
9330,Richmond,USA,52,51 - 64,$30K - $50K,M,1,Partial College,Skilled Manual
9331,Portland,USA,82,>75,$10K - $30K,M,2,Partial High School,Skilled Manual
9332,Lake Oswego,USA,64,>75,$30K - $50K,F,1,Graduate Degree,Professional
9333,Novato,USA,60,51 - 64,$90K - $110K,F,2,High School Degree,Professional
9334,Beverly Hills,USA,55,51 - 64,$10K - $30K,M,1,Partial High School,Manual
9335,Oregon City,USA,37,36 - 50,$30K - $50K,M,2,High School Degree,Manual
9336,Berkeley,USA,20,17 - 25,$10K - $30K,F,4,Partial High School,Manual
9337,Ballard,USA,30,26 - 35,$30K - $50K,M,4,High School Degree,Manual
9338,Newport Beach,USA,33,26 - 35,$10K - $30K,F,3,Partial High School,Skilled Manual
9339,Victoria,Canada,35,>75,$10K - $30K,F,1,Partial High School,Skilled Manual
9340,Portland,USA,78,>75,$50K - $70K,F,4,Bachelors Degree,Professional
9341,Santa Cruz,USA,45,36 - 50,$30K - $50K,M,1,Partial College,Clerical
9342,Victoria,Canada,31,26 - 35,$50K - $70K,F,1,Bachelors Degree,Management
9343,W. Linn,USA,66,65 - 75,$130K - $150K,F,5,Partial College,Management
9344,Langford,Canada,45,36 - 50,$10K - $30K,F,0,Partial High School,Skilled Manual
9345,Seattle,USA,52,51 - 64,$50K - $70K,M,2,Bachelors Degree,Professional
9346,Seattle,USA,21,17 - 25,$10K - $30K,M,0,Partial High School,Skilled Manual
9347,Guadalajara,Mexico,19,17 - 25,$10K - $30K,F,1,Partial High School,Manual
9348,Lynnwood,USA,39,36 - 50,$30K - $50K,F,4,High School Degree,Skilled Manual
9349,Orizaba,Mexico,61,51 - 64,$10K - $30K,F,4,Partial High School,Skilled Manual
9350,Downey,USA,24,17 - 25,$110K - $130K,M,3,Bachelors Degree,Professional
9351,Anacortes,USA,55,51 - 64,$70K - $90K,F,4,Bachelors Degree,Professional
9352,Westminster,Canada,65,65 - 75,$110K - $130K,M,2,Graduate Degree,Professional
9353,Lynnwood,USA,43,36 - 50,$10K - $30K,F,2,Partial High School,Manual
9354,Victoria,Canada,72,65 - 75,$30K - $50K,F,4,High School Degree,Manual
9355,Pomona,USA,42,36 - 50,$90K - $110K,M,1,High School Degree,Professional
9356,Kirkland,USA,53,51 - 64,$10K - $30K,M,3,Partial High School,Manual
9357,Burbank,USA,58,51 - 64,$30K - $50K,F,0,Partial College,Clerical
9358,Seattle,USA,86,>75,$30K - $50K,F,3,High School Degree,Manual
9359,Tixapan,Mexico,19,17 - 25,$70K - $90K,F,1,Graduate Degree,Professional
9360,Berkeley,USA,77,>75,$30K - $50K,M,4,High School Degree,Skilled Manual
9361,Newport Beach,USA,39,36 - 50,$50K - $70K,F,4,Bachelors Degree,Professional
9362,Newport Beach,USA,58,51 - 64,$30K - $50K,M,3,High School Degree,Manual
9363,Redwood City,USA,82,>75,$50K - $70K,F,0,Bachelors Degree,Professional
9364,Issaquah,USA,70,65 - 75,$30K - $50K,F,1,Partial College,Professional
9365,Anacortes,USA,60,51 - 64,$90K - $110K,M,2,High School Degree,Professional
9366,Tacoma,USA,62,51 - 64,$110K - $130K,M,0,High School Degree,Professional
9367,Shawnee,Canada,49,36 - 50,$10K - $30K,M,4,Partial High School,Manual
9368,Renton,USA,26,26 - 35,$30K - $50K,F,3,High School Degree,Skilled Manual
9369,Torrance,USA,43,36 - 50,$10K - $30K,M,5,Partial High School,Skilled Manual
9370,Grossmont,USA,27,26 - 35,$90K - $110K,F,2,High School Degree,Professional
9371,Burlingame,USA,48,36 - 50,$70K - $90K,M,2,Bachelors Degree,Professional
9372,Redwood City,USA,84,>75,$10K - $30K,F,3,Partial High School,Skilled Manual
9373,Kirkland,USA,57,51 - 64,$10K - $30K,M,3,Partial High School,Skilled Manual
9374,La Cruz,Mexico,37,36 - 50,$70K - $90K,M,5,High School Degree,Management
9375,Lincoln Acres,USA,78,>75,$30K - $50K,F,1,High School Degree,Skilled Manual
9376,Walla Walla,USA,34,26 - 35,$70K - $90K,M,3,Bachelors Degree,Professional
9377,La Jolla,USA,34,26 - 35,$10K - $30K,F,2,Partial High School,Skilled Manual
9378,Guadalajara,Mexico,79,>75,$50K - $70K,M,4,Partial College,Clerical
9379,Redmond,USA,71,65 - 75,$130K - $150K,M,1,High School Degree,Professional
9380,Pomona,USA,27,26 - 35,$70K - $90K,M,1,Bachelors Degree,Management
9381,Lincoln Acres,USA,55,51 - 64,$110K - $130K,M,3,Graduate Degree,Management
9382,San Carlos,USA,83,>75,$10K - $30K,F,4,Partial High School,Skilled Manual
9383,Milwaukie,USA,38,36 - 50,$110K - $130K,F,4,High School Degree,Management
9384,La Jolla,USA,53,51 - 64,$30K - $50K,M,1,High School Degree,Skilled Manual
9385,Grossmont,USA,38,36 - 50,$10K - $30K,M,2,Partial High School,Skilled Manual
9386,Lakewood,USA,60,51 - 64,$50K - $70K,F,3,Bachelors Degree,Professional
9387,Los Angeles,USA,42,36 - 50,$30K - $50K,F,2,Partial College,Professional
9388,Vancouver,Canada,47,36 - 50,$10K - $30K,M,1,Partial High School,Skilled Manual
9389,Mill Valley,USA,58,51 - 64,$130K - $150K,M,5,Partial High School,Management
9390,Los Angeles,USA,76,>75,$70K - $90K,M,1,Bachelors Degree,Management
9391,Lake Oswego,USA,73,65 - 75,$70K - $90K,F,1,Bachelors Degree,Management
9392,Royal Oak,Canada,67,65 - 75,$10K - $30K,M,1,Partial High School,Manual
9393,El Cajon,USA,35,>75,$130K - $150K,M,4,Graduate Degree,Professional
9394,Spring Valley,USA,48,36 - 50,$70K - $90K,F,4,Bachelors Degree,Professional
9395,Mexico City,Mexico,66,65 - 75,$30K - $50K,F,5,High School Degree,Manual
9396,Lebanon,USA,68,65 - 75,$50K - $70K,F,2,Bachelors Degree,Management
9397,Portland,USA,52,51 - 64,$30K - $50K,M,5,High School Degree,Skilled Manual
9398,Camacho,Mexico,60,51 - 64,$10K - $30K,M,4,Partial High School,Skilled Manual
9399,Long Beach,USA,41,36 - 50,$90K - $110K,F,0,High School Degree,Professional
9400,Redwood City,USA,24,17 - 25,$130K - $150K,M,2,Partial High School,Professional
9401,Albany,USA,35,>75,$50K - $70K,M,4,Bachelors Degree,Management
9402,Mexico City,Mexico,25,>75,$50K - $70K,F,3,Bachelors Degree,Management
9403,Torrance,USA,39,36 - 50,$30K - $50K,M,0,High School Degree,Skilled Manual
9404,Newport Beach,USA,82,>75,$50K - $70K,F,4,Bachelors Degree,Professional
9405,Santa Monica,USA,49,36 - 50,$10K - $30K,M,2,Partial High School,Manual
9406,Imperial Beach,USA,35,>75,$90K - $110K,F,1,High School Degree,Professional
9407,Cliffside,Canada,70,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual
9408,Colma,USA,32,26 - 35,$30K - $50K,F,4,Partial College,Clerical
9409,Bellflower,USA,38,36 - 50,$10K - $30K,M,1,Partial High School,Manual
9410,Bellflower,USA,77,>75,$10K - $30K,F,1,Partial High School,Manual
9411,Palo Alto,USA,75,>75,$10K - $30K,F,4,Partial High School,Manual
9412,Edmonds,USA,25,>75,$70K - $90K,M,3,High School Degree,Management
9413,Metchosin,Canada,47,36 - 50,$70K - $90K,F,2,Bachelors Degree,Professional
9414,Santa Fe,Mexico,81,>75,$50K - $70K,F,2,High School Degree,Manual
9415,Issaquah,USA,30,26 - 35,$110K - $130K,F,1,High School Degree,Professional
9416,Port Hammond,Canada,51,51 - 64,$30K - $50K,F,1,Partial College,Skilled Manual
9417,Everett,USA,30,26 - 35,$30K - $50K,M,5,High School Degree,Manual
9418,Chula Vista,USA,58,51 - 64,$70K - $90K,M,3,Bachelors Degree,Professional
9419,Oregon City,USA,28,26 - 35,$50K - $70K,M,0,Bachelors Degree,Professional
9420,Corvallis,USA,45,36 - 50,$10K - $30K,F,1,Bachelors Degree,Professional
9421,Walla Walla,USA,50,>75,$30K - $50K,M,3,High School Degree,Skilled Manual
9422,Burbank,USA,62,51 - 64,$30K - $50K,F,4,High School Degree,Manual
9423,Victoria,Canada,65,65 - 75,$30K - $50K,F,5,Partial College,Management
9424,Novato,USA,64,>75,$30K - $50K,F,5,High School Degree,Manual
9425,La Cruz,Mexico,27,26 - 35,$10K - $30K,F,5,Partial High School,Skilled Manual
9426,Tixapan,Mexico,34,26 - 35,$10K - $30K,M,3,Partial High School,Skilled Manual
9427,Spring Valley,USA,70,65 - 75,$30K - $50K,F,0,High School Degree,Skilled Manual
9428,Torrance,USA,58,51 - 64,$10K - $30K,F,1,Partial High School,Manual
9429,Victoria,Canada,48,36 - 50,$110K - $130K,M,0,Partial High School,Management
9430,Santa Cruz,USA,50,>75,$10K - $30K,F,3,Partial High School,Manual
9431,Pomona,USA,37,36 - 50,$30K - $50K,F,4,Partial College,Management
9432,La Cruz,Mexico,84,>75,$50K - $70K,F,1,Bachelors Degree,Professional
9433,Chula Vista,USA,31,26 - 35,$30K - $50K,F,4,High School Degree,Manual
9434,San Gabriel,USA,85,>75,$50K - $70K,F,1,Partial College,Skilled Manual
9435,Tixapan,Mexico,23,17 - 25,$10K - $30K,F,1,Partial High School,Manual
9436,San Francisco,USA,72,65 - 75,$10K - $30K,F,1,Partial High School,Manual
9437,Redmond,USA,53,51 - 64,$10K - $30K,F,1,Partial High School,Skilled Manual
9438,Tixapan,Mexico,33,26 - 35,$50K - $70K,F,4,Bachelors Degree,Professional
9439,Walla Walla,USA,74,65 - 75,$10K - $30K,M,0,Partial High School,Skilled Manual
9440,El Cajon,USA,29,26 - 35,$50K - $70K,F,2,Bachelors Degree,Professional
9441,Santa Cruz,USA,30,26 - 35,$70K - $90K,F,1,Bachelors Degree,Management
9442,San Jose,USA,75,>75,$30K - $50K,M,3,High School Degree,Manual
9443,Merida,Mexico,67,65 - 75,$10K - $30K,M,4,Partial High School,Manual
9444,Ladner,Canada,23,17 - 25,$10K - $30K,M,5,Partial High School,Manual
9445,Concord,USA,39,36 - 50,$50K - $70K,M,2,Bachelors Degree,Professional
9446,Arcadia,USA,79,>75,$10K - $30K,M,3,Partial High School,Manual
9447,Lebanon,USA,34,26 - 35,$50K - $70K,M,1,Partial College,Skilled Manual
9448,Woodburn,USA,49,36 - 50,$110K - $130K,F,3,High School Degree,Professional
9449,Burbank,USA,22,17 - 25,$10K - $30K,M,2,Partial High School,Skilled Manual
9450,Merida,Mexico,56,51 - 64,$90K - $110K,F,2,Graduate Degree,Professional
9451,Everett,USA,32,26 - 35,$30K - $50K,F,1,High School Degree,Skilled Manual
9452,Edmonds,USA,37,36 - 50,$30K - $50K,M,0,High School Degree,Manual
9453,Renton,USA,36,36 - 50,$50K - $70K,F,4,Bachelors Degree,Management
9454,Mill Valley,USA,54,51 - 64,$30K - $50K,F,0,Bachelors Degree,Management
9455,Redmond,USA,63,51 - 64,$30K - $50K,M,5,High School Degree,Skilled Manual
9456,Camacho,Mexico,56,51 - 64,$10K - $30K,M,1,Partial High School,Manual
9457,Anacortes,USA,25,>75,$150K +,M,3,Partial High School,Management
9458,Anacortes,USA,26,26 - 35,$70K - $90K,F,3,Bachelors Degree,Professional
9459,Milwaukie,USA,56,51 - 64,$50K - $70K,F,4,Bachelors Degree,Management
9460,Tixapan,Mexico,50,>75,$130K - $150K,M,1,Partial High School,Management
9461,Puyallup,USA,34,26 - 35,$10K - $30K,M,4,High School Degree,Manual
9462,San Andres,Mexico,42,36 - 50,$30K - $50K,M,3,High School Degree,Manual
9463,Redmond,USA,23,17 - 25,$90K - $110K,F,4,High School Degree,Professional
9464,Newton,Canada,64,>75,$150K +,F,5,Partial College,Management
9465,Anacortes,USA,87,>75,$150K +,F,4,Partial High School,Professional
9466,Lincoln Acres,USA,77,>75,$110K - $130K,F,5,Bachelors Degree,Management
9467,Milwaukie,USA,21,17 - 25,$90K - $110K,M,4,High School Degree,Professional
9468,Beaverton,USA,64,>75,$50K - $70K,M,2,Partial College,Clerical
